Protein,Label,log2FC,SE,DF,pvalue,adj.pvalue,issue
Q14847,ctrlH-M,0.294591471679224,0.271446515919001,20.605178995632,0.290338834022747,0.933647425157431,NA
Q14847,ctrlH-Norm,-0.0309228349421486,0.271446515919001,20.605178995632,0.910404939783921,0.999843706217135,NA
Q14847,M-Norm,-0.325514306621373,0.221635152152608,20.6051789956265,0.157017674055919,0.99768989811509,NA
Q14865,ctrlH-M,0.805970659478617,0.393299725587069,16.6051776750659,0.0565787637663968,0.933647425157431,NA
Q14865,ctrlH-Norm,0.557113345542417,0.367480850987504,16.605177675059,0.148315759167229,0.999843706217135,NA
Q14865,M-Norm,-0.2488573139362,0.34330014539202,16.6051776750618,0.478606413909507,0.99768989811509,NA
Q14872,ctrlH-M,0.683586962900466,0.65694389669747,16.6051768609809,0.312996232694922,0.933647425157431,NA
Q14872,ctrlH-Norm,0.765067366884367,0.708658375679201,16.6051768609766,0.295752844098367,0.999843706217135,NA
Q14872,M-Norm,0.0814804039839018,0.553196267208109,16.6051768609671,0.884676522751569,0.99768989811509,NA
Q14914,ctrlH-M,-0.109113650987298,0.588274139478104,10.605176955788,0.856351506092815,0.992879159641751,NA
Q14914,ctrlH-Norm,-0.00896601557297326,0.588274139478104,10.605176955788,0.988122675740859,0.999843706217135,NA
Q14914,M-Norm,0.100147635414325,0.480323823532072,10.605176955788,0.838788654282277,0.99768989811509,NA
Q14919,ctrlH-M,-0.480288567340876,0.357698630050746,20.6051779860843,0.193968928568725,0.933647425157431,NA
Q14919,ctrlH-Norm,0.038809385470997,0.357698630050746,20.6051779860843,0.914650723180856,0.999843706217135,NA
Q14919,M-Norm,0.519097952811873,0.292059708438966,20.6051779860843,0.0902724793089988,0.99768989811509,NA
Q14964,ctrlH-M,0.271022714959423,0.5824692566482,19.6051772569633,0.646843880550019,0.97137009347756,NA
Q14964,ctrlH-Norm,-0.420780644992718,0.5824692566482,19.6051772569748,0.478572920375893,0.999843706217135,NA
Q14964,M-Norm,-0.691803359952141,0.47558415654877,19.6051772569748,0.161593429676488,0.99768989811509,NA
Q14966,ctrlH-M,0.11321982764515,0.171075164759722,19.6051851939693,0.515795027430138,0.953574379254704,NA
Q14966,ctrlH-Norm,0.170990833532885,0.171075164759722,19.6051851939477,0.329726651958181,0.999843706217135,NA
Q14966,M-Norm,0.0577710058877354,0.13968228710796,19.6051851939359,0.683664499079824,0.99768989811509,NA
Q14974,ctrlH-M,-0.184854454419723,0.203997813139059,20.6051813987313,0.375326690338705,0.933647425157431,NA
Q14974,ctrlH-Norm,-0.0165423477914439,0.203997813139059,20.6051813987313,0.936152230174611,0.999843706217135,NA
Q14974,M-Norm,0.168312106628279,0.166563516944775,20.6051813987326,0.323976509239315,0.99768989811509,NA
Q14978,ctrlH-M,-0.169863921141987,0.198619996244115,20.6051818032149,0.402264185105825,0.936652679519394,NA
Q14978,ctrlH-Norm,0.125266348676086,0.198619996244115,20.6051818032149,0.535180768138728,0.999843706217135,NA
Q14978,M-Norm,0.295130269818073,0.162172547837197,20.6051818032163,0.0833413641408601,0.99768989811509,NA
Q14980,ctrlH-M,0.225353519744937,0.194979009749345,20.6051821158201,0.260996070229393,0.933647425157431,NA
Q14980,ctrlH-Norm,0.260058024647869,0.194979009749345,20.605182115823,0.196834426292949,0.999843706217135,NA
Q14980,M-Norm,0.0347045049029324,0.159199694813014,20.605182115823,0.82957853006086,0.99768989811509,NA
Q14997,ctrlH-M,-0.637205400761775,0.769020683687441,10.605176955788,0.425589811076486,0.94151633906481,NA
Q14997,ctrlH-Norm,-0.0800184832368248,0.769020683687441,10.605176955788,0.919069366472255,0.999843706217135,NA
Q14997,M-Norm,0.557186917524951,0.627902758893498,10.605176955788,0.394554769848174,0.99768989811509,NA
Q14BN4,ctrlH-M,0.00466297467606046,0.189933457244907,19.6051823085788,0.980661615871476,0.998441172273122,NA
Q14BN4,ctrlH-Norm,0.109258677542171,0.189933457244907,19.6051823085759,0.571667898686226,0.999843706217135,NA
Q14BN4,M-Norm,0.104595702866111,0.155080018444249,19.6051823085925,0.507893041177415,0.99768989811509,NA
Q14C86,ctrlH-M,0.0557293870161644,0.27137467861009,20.6051789677348,0.839306429028488,0.992804470335744,NA
Q14C86,ctrlH-Norm,-0.0762884743901857,0.27137467861009,20.6051789677348,0.781422983191983,0.999843706217135,NA
Q14C86,M-Norm,-0.13201786140635,0.221576497235499,20.6051789677348,0.55778969533583,0.99768989811509,NA
Q14CX7,ctrlH-M,0.363682586549338,0.501960522701463,20.6051775482861,0.476891073800427,0.943168169283375,NA
Q14CX7,ctrlH-Norm,0.00990804127414791,0.501960522701463,20.6051775482861,0.984441720844784,0.999843706217135,NA
Q14CX7,M-Norm,-0.35377454527519,0.409849050546439,20.6051775482933,0.397973306911445,0.99768989811509,NA
Q15003,ctrlH-M,-0.0986011821371022,0.207197909612088,20.6051812072617,0.639167042147547,0.97137009347756,NA
Q15003,ctrlH-Norm,-0.315891474711968,0.207197909612088,20.6051812072617,0.142564363468375,0.999843706217135,NA
Q15003,M-Norm,-0.217290292574866,0.169176384773642,20.605181207263,0.213255207534637,0.99768989811509,NA
Q15005,ctrlH-M,0.203099284588212,0.202838007850106,20.6051814943646,0.328301945828201,0.933647425157431,NA
Q15005,ctrlH-Norm,-0.0133473125882606,0.202838007850106,20.6051814943646,0.948169085283274,0.999843706217135,NA
Q15005,M-Norm,-0.216446597176473,0.165616539891803,20.6051814943673,0.205640221276711,0.99768989811509,NA
Q15006,ctrlH-M,0.0819637817296002,0.199064894038995,19.6051830441469,0.684993758757205,0.973231471379063,NA
Q15006,ctrlH-Norm,-0.0909876206349789,0.199064894038995,19.6051830441469,0.65264122485954,0.999843706217135,NA
Q15006,M-Norm,-0.172951402364579,0.162535805365579,19.6051830441469,0.300222660799151,0.99768989811509,NA
Q15007,ctrlH-M,0.239867281696199,0.2330818602262,20.6051799645425,0.315356747666348,0.933647425157431,NA
Q15007,ctrlH-Norm,0.315090479573451,0.2330818602262,20.6051799645425,0.191079061236819,0.999843706217135,NA
Q15007,M-Norm,0.0752231978772517,0.190310541950966,20.6051799645425,0.696709214119018,0.99768989811509,NA
Q15008,ctrlH-M,-0.464301130987149,0.425232885901939,20.6051777557885,0.287490948175215,0.933647425157431,NA
Q15008,ctrlH-Norm,-0.0822881904242836,0.425232885901939,20.6051777557885,0.848451918702712,0.999843706217135,NA
Q15008,M-Norm,0.382012940562865,0.347201197436963,20.6051777557885,0.283905662545206,0.99768989811509,NA
Q15011,ctrlH-M,0.815631818241339,0.397290913467602,20.6051780984161,0.0529893940884355,0.933647425157431,NA
Q15011,ctrlH-Norm,0.254280229739124,0.397290913467602,20.6051780984161,0.529202889406592,0.999843706217135,NA
Q15011,M-Norm,-0.561351588502215,0.32438667247995,20.6051780984184,0.0984910928608081,0.99768989811509,NA
Q15013,ctrlH-M,0.416793365747852,0.398684515077627,20.6051778524532,0.30793800368047,0.933647425157431,NA
Q15013,ctrlH-Norm,0.24609648104708,0.398684515077627,20.6051778524532,0.543817523810197,0.999843706217135,NA
Q15013,M-Norm,-0.170696884700772,0.325524543429711,20.6051778524532,0.605613658400471,0.99768989811509,NA
Q15014,ctrlH-M,0.188700603827248,0.377612922801907,20.6051780070559,0.622566883448302,0.96730751817877,NA
Q15014,ctrlH-Norm,0.422119711970405,0.377612922801907,20.6051780070559,0.276489822611624,0.999843706217135,NA
Q15014,M-Norm,0.233419108143156,0.308319660381883,20.6051780070535,0.457579169227801,0.99768989811509,NA
Q15018,ctrlH-M,0.165662500919524,0.291598531720237,20.6051786340318,0.576093913733947,0.960153241560785,NA
Q15018,ctrlH-Norm,-0.309933915298782,0.291598531720237,20.6051786340318,0.300135618530573,0.999843706217135,NA
Q15018,M-Norm,-0.475596416218306,0.238089204153118,20.6051786340334,0.0591390425796414,0.99768989811509,NA
Q15019,ctrlH-M,0.0109982505957351,0.203719814076073,20.605181442537,0.957465427285376,0.998441172273122,NA
Q15019,ctrlH-Norm,-0.0486650892213536,0.203719814076073,20.605181442537,0.813556612404672,0.999843706217135,NA
Q15019,M-Norm,-0.0596633398170887,0.166336531660346,20.6051814425343,0.723475625170216,0.99768989811509,NA
Q15020,ctrlH-M,0.310583963151448,0.217746992253917,20.6051806067871,0.168743208452126,0.933647425157431,NA
Q15020,ctrlH-Norm,0.0164050255694033,0.217746992253917,20.6051806067871,0.940670997033414,0.999843706217135,NA
Q15020,M-Norm,-0.294178937582044,0.177789674682619,20.6051806067871,0.113149983374016,0.99768989811509,NA
Q15021,ctrlH-M,-0.0792687498084383,0.239466086633007,20.6051797238792,0.743969925470171,0.975924059797944,NA
Q15021,ctrlH-Norm,-0.000955645023490884,0.239466086633007,20.6051797238792,0.996854249590569,0.999843706217135,NA
Q15021,M-Norm,0.0783131047849475,0.195523240983993,20.6051797238813,0.692888072659639,0.99768989811509,NA
Q15022,ctrlH-M,-0.0374587197529106,0.20594808690552,20.6051812980093,0.85745096045787,0.992879159641751,NA
Q15022,ctrlH-Norm,0.00437628451571115,0.20594808690552,20.6051812980093,0.983251095589656,0.999843706217135,NA
Q15022,M-Norm,0.0418350042686217,0.168155908806963,20.6051812980067,0.805988490721131,0.99768989811509,NA
Q15024,ctrlH-M,-0.394781512101963,0.473416503095211,20.6051775104407,0.413901082931549,0.93811682202273,NA
Q15024,ctrlH-Norm,-0.452403752201787,0.473416503095211,20.6051775104407,0.350345011614059,0.999843706217135,NA
Q15024,M-Norm,-0.0576222400998239,0.386542956132,20.605177510433,0.882947183227826,0.99768989811509,NA
Q15025,ctrlH-M,-0.203655084158175,0.210308481805501,20.6051810296943,0.344092754035453,0.933647425157431,NA
Q15025,ctrlH-Norm,-0.0360396900784279,0.210308481805501,20.6051810296943,0.86560784955752,0.999843706217135,NA
Q15025,M-Norm,0.167615394079747,0.171716156334293,20.6051810296943,0.340327079682698,0.99768989811509,NA
Q15027,ctrlH-M,-0.103434017763126,0.300514562032749,20.6051785315776,0.734191433236592,0.975924059797944,NA
Q15027,ctrlH-Norm,-0.259970611267988,0.300514562032749,20.6051785315776,0.396952471851512,0.999843706217135,NA
Q15027,M-Norm,-0.156536593504862,0.245369112418733,20.6051785315776,0.530523954969858,0.99768989811509,NA
Q15029,ctrlH-M,-0.170796870649989,0.272664955205533,20.6051789901491,0.537932079801691,0.957621287245344,NA
Q15029,ctrlH-Norm,-0.0245875039859609,0.272664955205533,20.6051789901491,0.929019135055475,0.999843706217135,NA
Q15029,M-Norm,0.146209366664028,0.222630003664129,20.6051789901473,0.518618314070125,0.99768989811509,NA
Q15031,ctrlH-M,-0.0614645921026149,0.294983208698777,20.6051786364256,0.836988767308689,0.992804470335744,NA
Q15031,ctrlH-Norm,-0.403829050222973,0.294983208698777,20.6051786364256,0.185742055185328,0.999843706217135,NA
Q15031,M-Norm,-0.342364458120358,0.240852781333641,20.6051786364223,0.170140228694451,0.99768989811509,NA
Q15032,ctrlH-M,0.176579866804238,0.305604067788205,19.6051783701524,0.569972659616018,0.960118184008086,NA
Q15032,ctrlH-Norm,0.0914675961429872,0.312795735681515,19.6051783701623,0.773038057889498,0.999843706217135,NA
Q15032,M-Norm,-0.0851122706612504,0.258282578153543,19.6051783701559,0.745248627930372,0.99768989811509,NA
Q15036,ctrlH-M,-0.416103875480937,0.264780127726682,20.6051791059362,0.131294857837527,0.933647425157431,NA
Q15036,ctrlH-Norm,-0.448982774611813,0.264780127726682,20.6051791059362,0.105005157231091,0.999843706217135,NA
Q15036,M-Norm,-0.0328788991308757,0.216192068986442,20.6051791059306,0.880601617028628,0.99768989811509,NA
Q15041,ctrlH-M,-1.51515326674953,1.55118177175482,10.605176955788,0.350436263782811,0.933647425157431,NA
Q15041,ctrlH-Norm,-1.11144918447833,1.55118177175482,10.605176955788,0.489150329839203,0.999843706217135,NA
Q15041,M-Norm,0.4037040822712,1.26653461303522,10.605176955788,0.756107822233573,0.99768989811509,NA
Q15042,ctrlH-M,-0.0058503795588134,0.19891823909928,20.6051817928433,0.97681982675857,0.998441172273122,NA
Q15042,ctrlH-Norm,-0.208194403595361,0.19891823909928,20.6051817928433,0.307391898116996,0.999843706217135,NA
Q15042,M-Norm,-0.202344024036548,0.162416062108726,20.6051817928433,0.226804270053594,0.99768989811509,NA
Q15043,ctrlH-M,-0.156317584471618,0.466009784756662,16.6051776829301,0.741495024595623,0.975924059797944,NA
Q15043,ctrlH-Norm,0.519226697359174,0.477517932085695,16.6051776829271,0.292416258833498,0.999843706217135,NA
Q15043,M-Norm,0.675544281830792,0.375709099793734,16.6051776829237,0.0903743060488696,0.99768989811509,NA
Q15046,ctrlH-M,-0.175143908859763,0.187825967822246,20.6051828231492,0.361887176964719,0.933647425157431,NA
Q15046,ctrlH-Norm,-0.283459833429975,0.187825967822246,20.6051828231492,0.146439510625596,0.999843706217135,NA
Q15046,M-Norm,-0.108315924570213,0.153359260536305,20.6051828231492,0.487918663822426,0.99768989811509,NA
Q15047,ctrlH-M,0.368357284427264,0.208313750397978,19.6051807779271,0.0925727072380417,0.933647425157431,NA
Q15047,ctrlH-Norm,0.0697538618946964,0.208313750397978,19.6051807779222,0.741294304162295,0.999843706217135,NA
Q15047,M-Norm,-0.298603422532567,0.170087464960181,19.6051807779102,0.0947720682938119,0.99768989811509,NA
Q15050,ctrlH-M,-0.137997449503427,0.187200367563931,20.6051828937729,0.469333915808951,0.942516713585552,NA
Q15050,ctrlH-Norm,0.145435617414369,0.187200367563931,20.605182893776,0.446046706947536,0.999843706217135,NA
Q15050,M-Norm,0.283433066917796,0.152848460064364,20.6051828937744,0.0780598899001559,0.99768989811509,NA
Q15051,ctrlH-M,0.200670673336968,0.39269793302976,15.3869663133605,0.616600957657784,0.966679935493861,NA
Q15051,ctrlH-Norm,0.158148937056896,0.375723372370905,14.9217954537854,0.679814296950856,0.999843706217135,NA
Q15051,M-Norm,-0.0425217362800719,0.352183791397182,14.8404866648078,0.90551858364403,0.99768989811509,NA
Q15052,ctrlH-M,0.0208713906683783,0.457471536028992,15.6051776231428,0.96418917851333,0.998441172273122,NA
Q15052,ctrlH-Norm,-0.18691750660735,0.4322699700798,15.6051776231447,0.671360046485772,0.999843706217135,NA
Q15052,M-Norm,-0.207788897275728,0.366793232576079,15.6051776231418,0.579110116223072,0.99768989811509,NA
Q15054,ctrlH-M,-0.5938422605947,0.220217760702373,19.6051802770095,0.0140378655604251,0.933647425157431,NA
Q15054,ctrlH-Norm,-0.636336177976303,0.220217760702373,19.6051802770184,0.0091875859964191,0.999843706217135,NA
Q15054,M-Norm,-0.0424939173816034,0.179807048673048,19.6051802770283,0.815627660688147,0.99768989811509,NA
Q15056,ctrlH-M,-0.351926620248685,0.333737229840216,20.6051781577997,0.303861684936206,0.933647425157431,NA
Q15056,ctrlH-Norm,-0.233242529393319,0.333737229840216,20.6051781577941,0.492440430527084,0.999843706217135,NA
Q15056,M-Norm,0.118684090855366,0.272495307092827,20.605178157794,0.667695010537328,0.99768989811509,NA
Q15057,ctrlH-M,0.143887365660586,0.413118755268283,18.6051777922597,0.731528342443828,0.975924059797944,NA
Q15057,ctrlH-Norm,-0.350766761280902,0.405298765703925,18.6051777922639,0.397813265593167,0.999843706217135,NA
Q15057,M-Norm,-0.494654126941488,0.309839066451213,18.6051777922582,0.127225615175919,0.99768989811509,NA
Q15058,ctrlH-M,0.0602809957121741,0.412832533428741,10.605176955788,0.88664553940882,0.994939568703672,NA
Q15058,ctrlH-Norm,0.146261844517674,0.412832533428741,10.605176955788,0.730066316263908,0.999843706217135,NA
Q15058,M-Norm,0.0859808488055,0.337076352040298,10.605176955788,0.803541499598319,0.99768989811509,NA
Q15059,ctrlH-M,-0.487927455344611,0.36329900216589,15.6051783234914,0.198465401755868,0.933647425157431,NA
Q15059,ctrlH-Norm,-0.0107595455088567,0.369965594961582,15.6051783234881,0.97716743453868,0.999843706217135,NA
Q15059,M-Norm,0.477167909835755,0.252089060149569,15.605178323489,0.077075577383593,0.99768989811509,NA
Q15061,ctrlH-M,-0.290120893121047,0.221138787358248,20.6051804527673,0.203969452042309,0.933647425157431,NA
Q15061,ctrlH-Norm,-0.000626841453667212,0.221138787358248,20.6051804527673,0.99776557871062,0.999843706217135,NA
Q15061,M-Norm,0.28949405166738,0.180559063788513,20.6051804527673,0.124083304137748,0.99768989811509,NA
Q15067,ctrlH-M,-0.116987609067838,0.313919531414795,20.6051783154282,0.713201739145457,0.974303083880508,NA
Q15067,ctrlH-Norm,-0.216965626958272,0.313919531414795,20.6051783154282,0.497184550072867,0.999843706217135,NA
Q15067,M-Norm,-0.0999780178904341,0.256314224086614,20.6051783154282,0.700494799643291,0.99768989811509,NA
Q15070,ctrlH-M,-0.131819922776625,0.227559293924333,20.6051802131143,0.568681768600584,0.960118184008086,NA
Q15070,ctrlH-Norm,-0.103828643810916,0.227559293924333,20.6051802131143,0.652968077243709,0.999843706217135,NA
Q15070,M-Norm,0.0279912789657093,0.185801385447545,20.6051802131131,0.881715601684889,0.99768989811509,NA
Q15075,ctrlH-M,-0.168435701726997,0.177380354602798,20.6051841903204,0.353334493056128,0.933647425157431,NA
Q15075,ctrlH-Norm,-0.013818308827573,0.177380354602798,20.6051841903204,0.938657438192248,0.999843706217135,NA
Q15075,M-Norm,0.154617392899424,0.144830453056932,20.6051841903195,0.298061017449603,0.99768989811509,NA
Q15080,ctrlH-M,-0.125201859664212,0.292802672382781,19.6051785754169,0.673603733322069,0.972603052827562,NA
Q15080,ctrlH-Norm,-0.248757116297817,0.292802672382781,19.6051785754169,0.405818244883205,0.999843706217135,NA
Q15080,M-Norm,-0.123555256633605,0.239072380887041,19.605178575417,0.611069236587959,0.99768989811509,NA
Q15084,ctrlH-M,0.1941907731147,0.205242375538236,19.6051813011254,0.355586847983081,0.933647425157431,NA
Q15084,ctrlH-Norm,-0.0597364727623423,0.205242375538236,19.6051813011305,0.774067393817024,0.999843706217135,NA
Q15084,M-Norm,-0.253927245877042,0.167579697888454,19.605181301133,0.145663326350833,0.99768989811509,NA
Q15102,ctrlH-M,-0.123605339884627,0.242614999658018,20.605179700372,0.615835187399596,0.966679935493861,NA
Q15102,ctrlH-Norm,-0.00936650582319665,0.242614999658018,20.605179700372,0.969575759860026,0.999843706217135,NA
Q15102,M-Norm,0.11423883406143,0.198094317702553,20.605179700372,0.570396558449628,0.99768989811509,NA
Q15118,ctrlH-M,-0.174842372585662,0.28536726390574,20.605178696561,0.5467829716946,0.959133353252005,NA
Q15118,ctrlH-Norm,-0.399674852914731,0.28536726390574,20.605178696561,0.176224306898186,0.999843706217135,NA
Q15118,M-Norm,-0.224832480329069,0.233001395287737,20.6051786965593,0.345763949772343,0.99768989811509,NA
Q15120,ctrlH-M,0.168540549080825,0.40549364279944,20.6051779147522,0.681968012219044,0.973231471379063,NA
Q15120,ctrlH-Norm,-0.503490541224854,0.40549364279944,20.6051779147522,0.228306068229435,0.999843706217135,NA
Q15120,M-Norm,-0.67203109030568,0.331084172933671,20.6051779147567,0.055489510152437,0.99768989811509,NA
Q15121,ctrlH-M,-0.0993717883839001,0.285400799435017,20.6051787471567,0.731234595514744,0.975924059797944,NA
Q15121,ctrlH-Norm,-0.351545586936386,0.285400799435017,20.6051787471567,0.231911165816802,0.999843706217135,NA
Q15121,M-Norm,-0.252173798552485,0.233028776932731,20.6051787471566,0.291684958714152,0.99768989811509,NA
Q15126,ctrlH-M,0.129406616333428,0.206201303427378,20.6051812643197,0.537176345110325,0.9575407481879,NA
Q15126,ctrlH-Norm,-0.095658144327607,0.206201303427378,20.6051812643197,0.64757819096778,0.999843706217135,NA
Q15126,M-Norm,-0.225064760661035,0.168362659231295,20.6051812643237,0.195866054130823,0.99768989811509,NA
Q15149,ctrlH-M,0.0194477814058764,0.191735490494387,20.6051824112394,0.920189450396465,0.998441172273122,NA
Q15149,ctrlH-Norm,0.0912743266907716,0.191735490494387,20.6051824112394,0.639052373028222,0.999843706217135,NA
Q15149,M-Norm,0.0718265452848952,0.156551372431168,20.6051824112394,0.651177077342529,0.99768989811509,NA
Q15149;P58107,ctrlH-M,-0.127306016276265,0.423626956910838,20.6051776413376,0.766795902762507,0.982612774898517,NA
Q15149;P58107,ctrlH-Norm,0.226238218259833,0.423626956910838,20.6051776413376,0.599021656867655,0.999843706217135,NA
Q15149;P58107,M-Norm,0.353544234536098,0.345889961906516,20.6051776413376,0.318571129757265,0.99768989811509,NA
Q15154,ctrlH-M,-0.0213496755972766,0.212264032271752,20.6051809002327,0.920855522190198,0.998441172273122,NA
Q15154,ctrlH-Norm,0.0449713054863601,0.212264032271752,20.6051809002327,0.83429402943848,0.999843706217135,NA
Q15154,M-Norm,0.0663209810836367,0.173312856603818,20.6051809002364,0.705886081888572,0.99768989811509,NA
Q15155,ctrlH-M,0.0363788771641609,0.314208789355798,20.6051783907427,0.908948389428928,0.995608855343758,NA
Q15155,ctrlH-Norm,0.302365502204236,0.314208789355798,20.6051783907488,0.347053120652643,0.999843706217135,NA
Q15155,M-Norm,0.265986625040075,0.256550402206449,20.6051783907457,0.311852618201893,0.99768989811509,NA
Q15165,ctrlH-M,-1.82834636786381,0.841026098973689,13.6051770508696,0.0478883002217186,0.933647425157431,NA
Q15165,ctrlH-Norm,-1.29310984645479,0.820757431340043,13.605177050871,0.13809984035346,0.999843706217135,NA
Q15165,M-Norm,0.535236521409024,0.608690002057655,13.6051770508683,0.394491001989332,0.99768989811509,NA
Q15172,ctrlH-M,-1.17796751556769,0.309757087214919,18.605178335781,0.00123991649952104,0.933647425157431,NA
Q15172,ctrlH-Norm,-0.667653991987193,0.309757087214919,18.605178335781,0.044450243863566,0.999843706217135,NA
Q15172,M-Norm,0.510313523580502,0.264161731561792,18.6051783357803,0.0687568215829958,0.99768989811509,NA
Q15181,ctrlH-M,-0.488979932752185,0.287699881558602,20.6051786659271,0.104250735410388,0.933647425157431,NA
Q15181,ctrlH-Norm,-0.512713386114682,0.287699881558602,20.6051786659271,0.0894747808350918,0.999843706217135,NA
Q15181,M-Norm,-0.0237334533624969,0.23490596962591,20.605178665922,0.92050026013114,0.99768989811509,NA
Q15185,ctrlH-M,-0.616673075105426,0.41683297300173,20.6051775452078,0.154153810306692,0.933647425157431,NA
Q15185,ctrlH-Norm,-0.554716411977513,0.41683297300173,20.6051775452078,0.197798545363091,0.999843706217135,NA
Q15185,M-Norm,0.0619566631279138,0.340342697273852,20.6051775452078,0.857328779119801,0.99768989811509,NA
Q15208,ctrlH-M,-0.369462980384412,0.264578164139508,20.6051791225757,0.177449722659702,0.933647425157431,NA
Q15208,ctrlH-Norm,-0.185243925371796,0.264578164139508,20.6051791225757,0.491665092845396,0.999843706217135,NA
Q15208,M-Norm,0.184219055012616,0.216027166408043,20.6051791225738,0.403596982107025,0.99768989811509,NA
Q15223,ctrlH-M,-Inf,NA,NA,NA,NA,oneConditionMissing
Q15223,ctrlH-Norm,-Inf,NA,NA,NA,NA,oneConditionMissing
Q15223,M-Norm,-0.469689075039932,0.508299219446451,7.605176955788,0.383846599218375,0.99768989811509,NA
Q15233,ctrlH-M,0.2216478462565,0.195294987356692,19.6051820471802,0.270086871950169,0.933647425157431,NA
Q15233,ctrlH-Norm,0.243935283740758,0.195294987356692,19.6051820471802,0.226351457655569,0.999843706217135,NA
Q15233,M-Norm,0.0222874374842572,0.159457689449062,19.6051820471802,0.890267461174713,0.99768989811509,NA
Q15257,ctrlH-M,-0.59231702976466,0.421805792411849,20.6051777538885,0.17514139777548,0.933647425157431,NA
Q15257,ctrlH-Norm,-0.695804611011011,0.421805792411849,20.6051777538885,0.114190527580059,0.999843706217135,NA
Q15257,M-Norm,-0.103487581246351,0.344402987319785,20.6051777538885,0.76681880098148,0.99768989811509,NA
Q15269,ctrlH-M,-0.676376698390889,0.582086026892964,20.6051773499945,0.258523699043396,0.933647425157431,NA
Q15269,ctrlH-Norm,-0.348425428582405,0.582086026892964,20.6051773499945,0.555976332656417,0.999843706217135,NA
Q15269,M-Norm,0.327951269808485,0.47527125076391,20.6051773499945,0.497874538566701,0.99768989811509,NA
Q15276,ctrlH-M,-0.026270585456098,0.212701979748526,20.6051808911317,0.902900978186785,0.994939568703672,NA
Q15276,ctrlH-Norm,0.094514002718002,0.212701979748526,20.6051808911317,0.661421841523142,0.999843706217135,NA
Q15276,M-Norm,0.1207845881741,0.17367043922123,20.6051808911329,0.494523315232369,0.99768989811509,NA
Q15286,ctrlH-M,-0.344076295483099,0.284835317549409,20.6051787284674,0.240736058080445,0.933647425157431,NA
Q15286,ctrlH-Norm,-0.335735859138934,0.284835317549409,20.6051787284674,0.251949781211439,0.999843706217135,NA
Q15286,M-Norm,0.00834043634416481,0.232567062906556,20.6051787284622,0.971737156814064,0.99768989811509,NA
Q15287,ctrlH-M,0.0697598949630507,0.222211810688802,20.6051803901012,0.756727178905419,0.980222701036094,NA
Q15287,ctrlH-Norm,0.159464566353806,0.222211810688802,20.6051803901012,0.481046472044829,0.999843706217135,NA
Q15287,M-Norm,0.0897046713907557,0.181435183669166,20.6051803901,0.626241659824971,0.99768989811509,NA
Q15291,ctrlH-M,-0.167444898193612,0.230488759956682,20.6051800910093,0.475718644354692,0.943168169283375,NA
Q15291,ctrlH-Norm,0.0838774314885304,0.230488759956682,20.6051800910093,0.719631773373716,0.999843706217135,NA
Q15291,M-Norm,0.251322329682142,0.188193284446903,20.6051800910082,0.196295767681398,0.99768989811509,NA
Q15293,ctrlH-M,-0.415421727446537,0.281003694101271,20.6051787704315,0.154438832125657,0.933647425157431,NA
Q15293,ctrlH-Norm,0.0450923854207668,0.281003694101271,20.6051787704315,0.874074413098534,0.999843706217135,NA
Q15293,M-Norm,0.460514112867304,0.229438555461748,20.6051787704349,0.0580327296398302,0.99768989811509,NA
Q15306,ctrlH-M,-0.0233438364084719,0.227479162290289,20.6051801889911,0.919256983757281,0.998441172273122,NA
Q15306,ctrlH-Norm,-0.102243304687055,0.227479162290289,20.6051801889911,0.657790383981327,0.999843706217135,NA
Q15306,M-Norm,-0.0788994682785829,0.185735958242324,20.6051801889899,0.675389951388151,0.99768989811509,NA
Q15311,ctrlH-M,0.115716649667274,0.353240881891865,20.6051779606146,0.746529993139054,0.976694953925288,NA
Q15311,ctrlH-Norm,0.289973276882628,0.353240881891865,20.6051779606146,0.421102984831666,0.999843706217135,NA
Q15311,M-Norm,0.174256627215354,0.288419972308603,20.6051779606146,0.552321016050909,0.99768989811509,NA
Q15345,ctrlH-M,0.327495779871999,0.459270845898757,19.605177013046,0.484199760399022,0.94520460033607,NA
Q15345,ctrlH-Norm,0.566994070936485,0.459270845898757,19.6051770130668,0.231590223628282,0.999843706217135,NA
Q15345,M-Norm,0.239498291064487,0.37499307539612,19.6051770130667,0.530426279330703,0.99768989811509,NA
Q15361,ctrlH-M,0.0166617979227836,0.363015322585831,18.6051779105577,0.963880356969886,0.998441172273122,NA
Q15361,ctrlH-Norm,0.13586061720484,0.344386573473598,18.6051779105577,0.69769729250444,0.999843706217135,NA
Q15361,M-Norm,0.119198819282057,0.303720409426938,18.6051779105577,0.699176506046061,0.99768989811509,NA
Q15363,ctrlH-M,-0.183838064050825,0.362588366091853,20.6051780583686,0.617526872553872,0.966849072186479,NA
Q15363,ctrlH-Norm,-0.221902556271696,0.362588366091853,20.6051780583686,0.547234923774705,0.999843706217135,NA
Q15363,M-Norm,-0.0380644922208715,0.296052161198169,20.6051780583738,0.898941743319744,0.99768989811509,NA
Q15365,ctrlH-M,-0.10556997495015,0.221621224904271,20.6051804158673,0.638835093810936,0.97137009347756,NA
Q15365,ctrlH-Norm,-0.215983415846089,0.221621224904271,20.6051804158673,0.341081244041617,0.999843706217135,NA
Q15365,M-Norm,-0.110413440895939,0.180952972395352,20.6051804158649,0.548415416912214,0.99768989811509,NA
